2021-06-21 09:00,Tcg Player Market,$ 10.69
2021-06-21 12:00,Tcg Player Market,$ 10.48
2021-06-21 15:00,Tcg Player Market,$ 10.42
2021-06-21 18:47,Tcg Player Market,$ 10.78
2021-06-22 09:00,Tcg Player Market,$ 10.71
2021-06-22 12:00,Tcg Player Market,$ 10.70
2021-06-22 15:00,Tcg Player Market,$ 10.95
2021-06-22 18:00,Tcg Player Market,$ 11.21
2021-06-23 09:00,Tcg Player Market,$ 11.58
2021-06-23 12:00,Tcg Player Market,$ 11.52
2021-06-23 15:00,Tcg Player Market,$ 11.29
2021-06-24 09:00,Tcg Player Market,$ 11.00
2021-06-24 12:00,Tcg Player Market,$ 10.95
2021-06-24 15:00,Tcg Player Market,$ 11.03
2021-06-24 18:00,Tcg Player Market,$ 11.01
2021-06-25 09:00,Tcg Player Market,$ 10.89
2021-06-25 12:00,Tcg Player Market,$ 10.82
2021-06-25 15:00,Tcg Player Market,$ 10.58
2021-06-25 18:00,Tcg Player Market,$ 10.52
2021-06-26 09:00,Tcg Player Market,$ 9.72
2021-06-26 12:00,Tcg Player Market,$ 9.71
2021-06-26 15:00,Tcg Player Market,$ 9.69
2021-06-26 18:00,Tcg Player Market,$ 9.90
2021-06-27 09:00,Tcg Player Market,$ 10.03
2021-06-27 12:00,Tcg Player Market,$ 9.82
2021-06-27 15:00,Tcg Player Market,$ 9.86
2021-06-27 20:42,Tcg Player Market,$ 9.73
2021-06-28 07:29,Tcg Player Market,$ 9.67
2021-06-28 09:00,Tcg Player Market,$ 9.67
2021-06-28 12:00,Tcg Player Market,$ 9.65
2021-06-28 15:00,Tcg Player Market,$ 9.51
2021-06-28 18:00,Tcg Player Market,$ 9.46
2021-06-29 09:00,Tcg Player Market,$ 9.31
2021-06-29 12:00,Tcg Player Market,$ 9.33
2021-06-29 15:00,Tcg Player Market,$ 9.44
2021-06-29 18:00,Tcg Player Market,$ 9.36
2021-06-29 21:14,Tcg Player Market,$ 9.38
2021-06-30 09:00,Tcg Player Market,$ 9.38
2021-06-30 12:00,Tcg Player Market,$ 9.56
2021-06-30 15:00,Tcg Player Market,$ 9.27
2021-06-30 21:00,Tcg Player Market,$ 9.17
2021-07-01 09:00,Tcg Player Market,$ 8.63
2021-07-01 12:00,Tcg Player Market,$ 8.59
2021-07-01 15:00,Tcg Player Market,$ 8.52
2021-07-01 18:03,Tcg Player Market,$ 8.69
2021-07-02 09:00,Tcg Player Market,$ 8.86
2021-07-02 11:49,Tcg Player Market,$ 9.07
2021-07-02 18:00,Tcg Player Market,$ 9.07
2021-07-05 06:56,Tcg Player Market,$ 9.11
2021-07-05 09:00,Tcg Player Market,$ 9.22
2021-07-05 12:01,Tcg Player Market,$ 9.22
2021-07-05 18:17,Tcg Player Market,$ 9.22
2021-07-06 09:04,Tcg Player Market,$ 8.77
2021-07-06 12:26,Tcg Player Market,$ 8.77
2021-07-06 19:28,Tcg Player Market,$ 8.77
2021-07-06 20:46,Tcg Player Market,$ 8.77
2021-07-07 09:49,Tcg Player Market,$ 8.17
2021-07-07 15:38,Tcg Player Market,$ 8.17
2021-07-08 18:00,Tcg Player Market,$ 8.48
2021-07-09 09:00,Tcg Player Market,$ 7.84
2021-07-09 12:00,Tcg Player Market,$ 7.84
2021-07-09 15:00,Tcg Player Market,$ 7.84
2021-07-09 17:55,Tcg Player Market,$ 7.84
2021-07-09 21:00,Tcg Player Market,$ 7.84
2021-07-10 00:00,Tcg Player Market,$ 7.84
2021-07-10 03:00,Tcg Player Market,$ 7.84
2021-07-10 06:00,Tcg Player Market,$ 7.84
2021-07-10 12:00,Tcg Player Market,$ 7.15
2021-07-10 21:00,Tcg Player Market,$ 7.15
2021-07-11 09:00,Tcg Player Market,$ 7.15
2021-07-11 12:00,Tcg Player Market,$ 6.86
2021-07-11 21:00,Tcg Player Market,$ 6.86
