2021-07-02 11:49,Cardhoarder,7.48 tix
2021-07-02 18:00,Cardhoarder,7.68 tix
2021-07-05 06:56,Cardhoarder,7.09 tix
2021-07-05 09:00,Cardhoarder,7.09 tix
2021-07-05 12:01,Cardhoarder,7.18 tix
2021-07-05 18:17,Cardhoarder,7.37 tix
2021-07-06 09:04,Cardhoarder,6.93 tix
2021-07-06 12:26,Cardhoarder,6.93 tix
2021-07-06 19:28,Cardhoarder,7.46 tix
2021-07-06 20:46,Cardhoarder,7.35 tix
2021-07-07 09:49,Cardhoarder,7.55 tix
2021-07-07 15:38,Cardhoarder,7.57 tix
2021-07-08 18:00,Cardhoarder,6.80 tix
2021-07-09 09:00,Cardhoarder,6.84 tix
2021-07-09 12:00,Cardhoarder,7.06 tix
2021-07-09 15:00,Cardhoarder,7.21 tix
2021-07-09 17:55,Cardhoarder,8.02 tix
2021-07-09 21:00,Cardhoarder,8.37 tix
2021-07-10 00:00,Cardhoarder,8.17 tix
2021-07-10 03:00,Cardhoarder,7.30 tix
2021-07-10 06:00,Cardhoarder,6.72 tix
2021-07-10 12:00,Cardhoarder,7.51 tix
2021-07-10 21:00,Cardhoarder,7.85 tix
2021-07-11 09:00,Cardhoarder,8.42 tix
2021-07-11 12:00,Cardhoarder,8.83 tix
2021-07-11 21:00,Cardhoarder,8.97 tix
